1.700000000000000000e+01
1.350000000000000000e+01
1.000000000000000000e+01
6.069999999999999396e+00
2.864999999999999769e+00
1.352999999999999980e+00
5.000000000000000000e-01
1.839999999999999969e-01
6.759999999999999343e-02
2.479999999999999913e-02
9.119999999999999635e-03
3.349999999999999679e-03
4.539999999999999765e-04
