1.039773737506125310e-03
1.298598835897585291e-03
1.251628915459136954e-03
2.232399903718903303e-06
2.354251726366774652e-06
2.220566003781338333e-06
2.810203855975818708e-06
5.465927093183564288e-06
1.465115894524601705e-04
-3.686367604710159840e-03
-1.413002836367041766e-04
7.135437977273252999e-05
