1.525000000000000000e+01
1.175000000000000000e+01
8.035000000000000142e+00
4.467499999999999361e+00
2.108999999999999986e+00
9.264999999999999902e-01
3.419999999999999707e-01
1.257999999999999952e-01
4.619999999999999801e-02
1.695999999999999938e-02
6.234999999999999223e-03
1.901999999999999828e-03
