6.269442407290791053e+00
5.393556856621185780e+00
4.274584869582430002e+00
2.870042958497598384e+00
1.883455832731082191e+00
1.203933532770413928e+00
7.292351459099583044e-01
4.799050830986973382e-01
3.635901034315170977e-01
3.155700105004432543e-01
2.970505307233495818e-01
2.893465974506593263e-01
