Domain Decomp info:
 Number of domains:,1
 Domain mesh:
-10000000000.0,10000000000.0,
Number of processors:,1
Processors per domain:
1,
 Maximum buffer size:,0

 Number of particles run:,10000

 x,phi,phisd,J,Jsd 
0.0,0.02941406497437413,0.03735000932748839,0.03832162891881215,0.03685208484818509,0.037701640409118636,0.03894464128387532,0.03468665371860264,0.03538188201600231,0.032063827837291885,0.02756053400883897,0.019516408291903726,0.012423131754928117,0.009968376573290732,0.007505242240608375,0.005813697026477751,0.004788073885779713,0.003906518047766103,0.0030113435766897624,0.0025492051905684513,0.001888913804952079,
0.2,0.03495130509623086,0.04101467911467201,0.04867433816568463,0.04441076396382878,0.044554190098006534,0.04656522151156924,0.041474795775488425,0.0444333207294346,0.039829280632187755,0.034076740451478967,0.024155286464449765,0.014779719906587094,0.009056875053462558,0.008320823536400446,0.00598878853918901,0.0040737938232431195,0.003648230303345412,0.0034343727837992367,0.003138548507678185,0.002834160905785988,
0.4,0.03762442017683419,0.04432612824098986,0.04753816070949085,0.046624013420582554,0.049488002850856444,0.049923205305431956,0.046386154792803135,0.044858170120771236,0.04120102504987405,0.033231517868115956,0.021742582945934456,0.013147001030585883,0.010730490384878718,0.008122392244998066,0.006147056318950557,0.00540493545120501,0.004643216895858359,0.003754057860130983,0.0032706895737823452,0.0030046423535532167,
0.6000000000000001,0.03810514698774453,0.0429184330922184,0.04709192554813246,0.05287503534747007,0.055482446985345595,0.0499986769931299,0.05008631247816806,0.044419745455611774,0.04489248210996628,0.03795116626122714,0.024556800333522102,0.01706156044913121,0.013587906746195259,0.01006462350575358,0.007880784856923997,0.005600926334062546,0.004347166432478811,0.0036023871974171784,0.003482192218392783,0.0030514334202601896,
0.8,0.03722605886597782,0.05041370158437924,0.05092523416670438,0.04967720605384671,0.056477588944518334,0.04582446555615094,0.04710647648174806,0.042303023249429896,0.04199495550651362,0.03522890046258843,0.02638213625843303,0.01726344795505755,0.014609116406859468,0.010736821752201305,0.007768640076771675,0.005882188040499627,0.005384069027544004,0.004514565371860886,0.0036840372600863884,0.0025372100990521517,
1.0,0.03564156877898187,0.042091070244956764,0.04992832427569984,0.054516317777867036,0.05396860643284844,0.053741762169441945,0.050649157303485536,0.04710260866890999,0.045055209099466906,0.03779475427708035,0.023172719287804986,0.01593401968999573,0.01013382621007621,0.007926019592510904,0.007165835949087078,0.005741694956010967,0.0037232702272781714,0.0031472112975477425,0.002745869472155626,0.0027370841781165804,
1.2000000000000002,0.036973614707448234,0.03776474287441618,0.04510726002312158,0.05603885455713886,0.05454605332058935,0.0538304868463651,0.04779353590888647,0.04858305467919368,0.045447885099469905,0.03883315854886093,0.025151215731746338,0.01653261002469206,0.010992366368307247,0.008148216858012957,0.005688887263261327,0.005291222426073418,0.004880727290910327,0.0040256584826655235,0.002844770237255912,0.0022083436469145035,
1.4000000000000001,0.036206602038037626,0.04414154696587659,0.050384414643535935,0.049965727587320805,0.049737317434037975,0.04609134634236269,0.04327275530661729,0.04874966629915446,0.039793730057321196,0.037132941481388876,0.023084266042305537,0.015566440530899096,0.010712396363270016,0.00804625572333011,0.006076104696307652,0.004292014243359103,0.0037140583096775147,0.003274084573183036,0.002811115400534418,0.0025564539406703474,
1.6,0.033288592879176175,0.041130666871702484,0.04277680832849731,0.043292024188287995,0.04845630527520167,0.042235404767965244,0.03950904778362034,0.0443212437235439,0.04016668609096575,0.02877200043518334,0.019652939265068406,0.014010378412147115,0.011657275348396763,0.008398218694469616,0.006159549877008677,0.004548945371796835,0.003166201387313299,0.003069277207114462,0.002477008947928853,0.002201199159175145,
1.8,0.031317875852519925,0.034251725616049326,0.03313063918487302,0.03803596762705689,0.03930524563738245,0.03831061909596468,0.036260428792771124,0.03917334519754734,0.03542333370454932,0.030533084174156712,0.01538177097636533,0.009758691617227349,0.008290593998150336,0.007222745273115506,0.005102892529649843,0.004190469739492105,0.003208899414188562,0.0020003822272863683,0.002174782326841977,0.0017677466420787983,
2.0,0.017062990042359612,0.021539276087701495,0.021324310475597824,0.023504730352575446,0.02313798291660979,0.022858487217752403,0.020034736335959376,0.025562781200488743,0.021310580952644657,0.02188149851446287,0.015410458445767414,0.010113127090405344,0.0074696210837897365,0.006213923041642495,0.005202553031828175,0.0034536440119559337,0.003463492405311609,0.0028839204879811293,0.0019557860173876895,0.0016410099542083002,
2.2,0.013493831373464082,0.013724144718992116,0.014810759054069476,0.013053337928856318,0.01556364005417922,0.015893239777501966,0.015038096334485803,0.014964630085633805,0.015449165056931146,0.012882180318592434,0.012244309815919794,0.009763623175878484,0.006812686982510753,0.005102833088093351,0.00437947128839882,0.003889227287294815,0.002684114642384797,0.00202880043589874,0.0017830388863782425,0.001854176744040693,
2.4000000000000004,0.009105786615881515,0.00885391968607266,0.011289186787771301,0.010577805327627626,0.011007872508369274,0.010886816618307845,0.010103287693597501,0.011421293474437018,0.012775443401849162,0.009138596167082201,0.0077358840698501215,0.0074185492483867565,0.005899327252911198,0.005351521696346442,0.004328681185494945,0.002982590719671095,0.0027249090828101734,0.0029767562731446186,0.0015766206330726316,0.000909667532453488,
2.6,0.007558394197090175,0.007538651331236861,0.007667101954038757,0.008665709278985606,0.008478216136176222,0.008117708831646177,0.007181716215187893,0.007633311247460477,0.010602282524495864,0.006462267578252852,0.007584364552091338,0.005819432631078192,0.004942472684215274,0.004025656033802686,0.0038556374426686113,0.00357543680078963,0.001967789566122755,0.0014879493863608126,0.0019284178476432375,0.0017274867707859221,
2.8000000000000003,0.005022597597594389,0.005897054095231067,0.005871098045117181,0.008021676878048424,0.0063027248430890795,0.005916461348246613,0.006144620536120829,0.00522600600642749,0.009213409005986935,0.0061735078981259095,0.005020121609042205,0.0044999407617455234,0.004456224553589862,0.0036552495868144973,0.002550207481951354,0.002618216023068867,0.002857153689323932,0.0021632855236553305,0.0010528445365527543,0.0010676868510748026,
