Domain Decomp info:
 Number of domains:,9
 Domain mesh x:
0.0,1.0,2.0,3.0,
 Domain mesh y:
-10000000000.0,10000000000.0,
 Domain mesh z:
0.0,1.0,2.0,3.0,
 Number of processors:,10
Processors per domain:
2,1,1,1,1,1,1,1,1,
 Maximum buffer size:,100

 Number of particles run:,10000
,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,
0.0,0.003682904064494703,0.0037284848447877396,0.004035505935007879,0.004695261812927097,0.004534309939959467,0.004512563038629479,0.004082154298825476,0.005700270712139668,0.003771548594042531,0.0031601740720774542,0.003610558195029481,0.0038752192326049735,0.0025910680466082687,0.002204470024127544,0.0018472494269839686,0.0018272218472917719,0.0018719140981326404,0.002036496479812093,0.0018733307212928853,0.0020835691933902816,0.0016435622158332919,0.0014044123208099629,0.0013547734938673568,0.0011278334396551616,0.0009235937161395682,0.001089738231795967,0.001199270182727595,0.000991266720491788,0.0008976304218270082,0.0007827835865676172,
0.1,0.004428997768780691,0.004776655640295753,0.004354279158691656,0.005552544844918457,0.005075497740304914,0.005584219752058366,0.00556064628643595,0.005278381271618061,0.004565934106905914,0.004292752118653634,0.00385127286094769,0.003392763893042531,0.002379251143436443,0.0023405049636797373,0.002219226482737326,0.0021446396719999026,0.0018647259167878633,0.0018633984552440168,0.0017007868562030591,0.001484169576843981,0.0012653845438360426,0.0011391114465250766,0.0010446253017619299,0.0010038517845304491,0.0012639569960479998,0.0012007708996842612,0.0009737150522348884,0.0009246336691059369,0.0008543691985285919,0.0009669788662498318,
0.2,0.005407996482152145,0.005102873519654622,0.00539461878447675,0.005395560827497314,0.005541123666278946,0.005168813328180426,0.005832043058893048,0.004628196783864042,0.004894101254092362,0.004219244092601881,0.004130426426519948,0.0026377417486388973,0.0023016596637798854,0.0017657209204285963,0.001947150675667649,0.0020104182321178904,0.0021312221927658804,0.0017795348508057144,0.0016693164444441984,0.0013172297843676573,0.0011207527290898215,0.0011212788088439279,0.0010183431335460027,0.0011687766632524452,0.001024062519043719,0.0009197924290925204,0.0007012142871292878,0.0007358337816929014,0.0008592253096733132,0.0008217426720786241,
0.30000000000000004,0.004652903245421714,0.005579303292024705,0.005428132413222521,0.006231713872348271,0.005705785892686409,0.005520585686137853,0.006710723802227241,0.004900731988568775,0.005139264949942236,0.004093929664755503,0.0035898458512995716,0.0027604969363777044,0.00209041981016315,0.0019958248508252226,0.0022094966384309917,0.002031200050129911,0.001574671856146383,0.0014511322229508058,0.0014736490623649097,0.0013848238428334561,0.0013850074044895893,0.0013093814545997416,0.0013754624914337345,0.001274105829727871,0.0011227429653774487,0.001056724673555307,0.001158125112795501,0.0010616915284483006,0.0011287292487750734,0.0010784508019454167,
0.4,0.004750444351868033,0.005048893609883543,0.007039708472012676,0.006868004070319603,0.006751777797790663,0.006951762526136153,0.0055094203066927225,0.005060190356872443,0.0045751163643228026,0.003982508026789418,0.0033433209631207675,0.0029550788439158472,0.0024157696519244262,0.0024888012475111788,0.0021781114632878846,0.001847563674745891,0.001811434873705208,0.0016283643147071438,0.001222231839805513,0.0012641058926635505,0.0011832141547820977,0.0012831520527504367,0.001247890480888238,0.0010823229065989417,0.0011287353389592143,0.0011295256109675673,0.0011757558966015282,0.0012587310339611545,0.0011083008662347515,0.0010189549849493223,
0.5,0.005606165108618664,0.0051379961846787095,0.005251595345228959,0.006021570791277664,0.005579561408686643,0.008466852257510931,0.007318188041750858,0.006986804539846714,0.006782635630793774,0.004633695559222531,0.003219376250086309,0.0033741587547520277,0.0029027245310555656,0.0027192721866649582,0.002342511975028424,0.0021646972476187807,0.0018003366325376024,0.0016544141261197033,0.0017568609718745115,0.0018663814167160133,0.0019272903847272183,0.001635359870327811,0.0015463682305517262,0.0014710369956940246,0.0014235066047187364,0.0014956211190742643,0.0014972189088464582,0.00133042107356335,0.001267264256926733,0.0012063294483432442,
0.6000000000000001,0.004472562501761376,0.005733191541089512,0.005403611740124614,0.006162188836931279,0.005371972899316228,0.005758860693238679,0.006530724234615688,0.006068381773372236,0.005200712379137155,0.005802298415452639,0.005466563988749114,0.0044118352446319885,0.004345621334605717,0.0035433826442303968,0.002374203453601247,0.0019330340675510179,0.0017926466378831907,0.0018222948280838683,0.0017426393919268907,0.0013024300692323126,0.0012129686357553204,0.001307399693306766,0.0011727751471467586,0.0012410879410742883,0.0012398242832665273,0.001144738704441746,0.0009737265229468746,0.0008581991602156975,0.0008955466981397358,0.0008811478386903742,
0.7000000000000001,0.004431377492644718,0.005094979375546139,0.005961677360128336,0.006073815937793543,0.006135545276512454,0.00593582529616041,0.005485040911707878,0.005704832399807137,0.005598204208027458,0.004737672929929102,0.004131336271272126,0.0033097828397257983,0.0029330859184000515,0.0032427651375552657,0.0038778285951025075,0.0037445524026045013,0.003452072973235048,0.0030101686872468785,0.0015614063155297041,0.001755840061815713,0.00154712902361955,0.0013619349384102768,0.0013631501508147626,0.0013362054867712212,0.0012236559981564931,0.0010894251527923577,0.0010739048917616288,0.001155160321373042,0.0010250649560877335,0.0010545799807331149,
0.8,0.0044906256316136275,0.004828185021019419,0.005609934826740896,0.005983212727247188,0.00597419386271488,0.00542011167911858,0.006029335486704013,0.006253372523431172,0.005033826617561115,0.005454281893147821,0.003632955542680184,0.003154801911295931,0.00290274610017331,0.0024394202663652626,0.0021084555466874258,0.0019430839375149621,0.00195554061658117,0.002035653437330072,0.0029881054247256154,0.0025617499571113267,0.00256448756498027,0.0026260080066590297,0.0016652273783861154,0.0010968429396307103,0.0009468743490085575,0.0008721693811125653,0.0008272015363067577,0.000844466519805517,0.0007490890818709428,0.0006833223189574113,
